,uname,uid,text,create_time
2280,一杯清茶故事2,4277064490482710,转发微博,2018-08-26 00:38:20
2281,九命泺痞,4277064485660666,滴滴打车还能信任吗？,2018-08-26 00:38:20
2282,舉個爪爪O_o,4277064473687935,转发微博,2018-08-26 00:38:17
2283,子鱼葫芦,4277064461087972,转发微博,2018-08-26 00:38:14
2284,点滴心灵i,4277064461086928,转发微博,2018-08-26 00:38:14
2285,用户6578127628,4277064460459544,转发微博,2018-08-26 00:38:14
2286,辛运星V5,4277064456887707,转发微博,2018-08-26 00:38:13
2287,用户6637643412,4277064456886276,转发微博,2018-08-26 00:38:13
2288,我的要求算高吗,4277064452687644,转发微博,2018-08-26 00:38:12
2289,用户6637194925,4277064444284771,李连杰,2018-08-26 00:38:10
2290,傻丫头95764,4277064439407202,转发微博,2018-08-26 00:38:10
2291,莹姐千岁千千岁,4277064439406807,转发微博,2018-08-26 00:38:09
2292,用户5315876037,4277064436172314,转发微博,2018-08-26 00:38:07
2293,大概感情都败给物质吧,4277064431058403,转发微博,2018-08-26 00:38:07
2294,用户6541732742,4277064426819254,滴滴顺丰车！,2018-08-26 00:38:06
2295,靠谱的精神小伙,4277064423287406,转发微博,2018-08-26 00:38:05
2296,宁you宁,4277064423285730,转发微博,2018-08-26 00:38:05
2297,用户6552472996,4277064419084628,转发微博,2018-08-26 00:38:04
2298,风音_99578,4277064410570543,转发微博,2018-08-26 00:38:02
2299,春天爱美丽888,4277064398087486,转发微博,2018-08-26 00:37:59
2300,孤品WCS,4277064393518748,转发微博,2018-08-26 00:37:58
2301,用户6592262791,4277064377375470,转发微博,2018-08-26 00:37:54
2302,W意气风发,4277064347974968,转发微博,2018-08-26 00:37:47
2303,彼岸花-曼珠沙华锋,4277064343773996,转发微博,2018-08-26 00:37:46
2304,静波1605,4277064343366578,转发微博,2018-08-26 00:37:46
2305,失去567,4277064339167974,转发微博,2018-08-26 00:37:45
2306,用户6633724954,4277064335372068,转发微博,2018-08-26 00:37:44
2307,用户6522137611,4277064330767335,转发微博,2018-08-26 00:37:43
2308,爱是你我860918,4277064326946338,做任务有红包关注私聊我收徒任务简单阅读一个5块做的加我微信15081668298非诚勿扰,2018-08-26 00:37:42
2309,用户647776477793591,4277064322369269,转发微博,2018-08-26 00:37:41
2310,Proudprincess70789,4277064318545983,转发微博,2018-08-26 00:37:40
2311,用户6009557326,4277064313968199,转发微博,2018-08-26 00:37:39
2312,meimei5518,4277064313531974,转发微博,2018-08-26 00:37:40
2313,天下无霜19691213,4277064296914099,转发微博,2018-08-26 00:37:35
2314,zx415656555,4277064268150631,转发微博,2018-08-26 00:37:28
2315,用户646866468629458,4277064263566139,转发微博,2018-08-26 00:37:27
2316,锣丝批,4277064255166663,转发微博,2018-08-26 00:37:25
2317,王墨玉699,4277064250713655,转发微博,2018-08-26 00:37:24
2318,墨斗YONG_847,4277064238007061,转发微博,2018-08-26 00:37:22
2319,销魂你的未来我预定,4277064230228807,转发微博,2018-08-26 00:37:19
2320,郑锐1920,4277064229976634,屮,2018-08-26 00:37:19
2321,Acher_毅仔多情,4277064229615163,转发微博,2018-08-26 00:37:20
2322,往事如烟chj,4277064221947918,转发微博,2018-08-26 00:37:17
2323,一兵2941124631,4277064221827399,转发微博,2018-08-26 00:37:17
2324,nmlaoli,4277064200827218,转发微博,2018-08-26 00:37:12
2325,UnderDestiny,4277064200572530,转发微博,2018-08-26 00:37:11
2326,用户6572287124,4277064196747948,转发微博,2018-08-26 00:37:10
2327,巨毒刺客,4277064192551487,转发微博,2018-08-26 00:37:10
2328,用户6600405350,4277064192172310,转发微博,2018-08-26 00:37:10
2329,余弦暮昭,4277064191852521,//@谭湘君Jjun:她才23岁 她才过了人生1/4 她的未来正等她填充描绘 恶魔在人间[蜡烛][蜡烛],2018-08-26 00:37:11
2330,金牛隐形翅膀,4277064183460011,转发微博,2018-08-26 00:37:08
2331,用户6490179159,4277064179573302,直接枪🔫,2018-08-26 00:37:06
2332,紫衫丶龙王,4277064163029492,转发微博,2018-08-26 00:37:03
2333,用户6563098802,4277064150427129,转发微博,2018-08-26 00:37:00
2334,黄山浮云6476709115,4277064128914607,转发微博,2018-08-26 00:36:56
2335,king龙啸70362,4277064120521592,转发微博,2018-08-26 00:36:53
2336,听说是萧勇勇,4277064116827668,转发微博,2018-08-26 00:36:52
2337,辉Hh-正品新百伦,4277064113012868,转发微博,2018-08-26 00:36:51
2338,化妆师-烊羽,4277064112372707,转发微博,2018-08-26 00:36:51
2339,手机用户2175384821,4277064108426255,转发微博,2018-08-26 00:36:50
2340,尽余生非同凡响732016,4277064092014770,转发微博,2018-08-26 00:36:46
2341,咕嘟咕嘟0000,4277064092013723,转发微博,2018-08-26 00:36:46
2342,飞飞飞飞high,4277064091150034,转发微博,2018-08-26 00:36:46
2343,星空的晚霞6502599872,4277064082758128,转发微博,2018-08-26 00:36:44
2344,晚雪1976,4277064074367465,转发微博,2018-08-26 00:36:43
2345,shehuibeitai,4277064054216551,转发微博,2018-08-26 00:36:37
2346,独股一味08376,4277064053388240,转发微博,2018-08-26 00:36:38
2347,用户6090622116,4277064045814341,转发微博,2018-08-26 00:36:35
2348,selenazeng,4277064044995580,滴滴不作为，以为自己是淘宝客服吗？,2018-08-26 00:36:35
2349,用户6548338775,4277064032831063,转发微博,2018-08-26 00:36:32
2350,独步江河见南山,4277064024812725,转发微博,2018-08-26 00:36:29
2351,JeanKim1155728445,4277064020229279,转发微博,2018-08-26 00:36:29
2352,周玥琅-爱莲,4277064019821465,//@N花无缺:抓到这个老贼，我要🔪他,2018-08-26 00:36:30
2353,劳资不是个好姑娘,4277064011827098,转发微博,2018-08-26 00:36:27
2354,用户6649426831,4277064011429941,转发微博,2018-08-26 00:36:28
2355,虎妞46169,4277063990449892,转发微博,2018-08-26 00:36:22
2356,蕊蕊宝宝贝,4277063978902000,转发微博,2018-08-26 00:36:19
2357,似槐般,4277063978897107,再也不敢打滴滴了[泪][泪],2018-08-26 00:36:18
2358,邬林峰41389,4277063970216630,转发微博,2018-08-26 00:36:17
2359,到ww,4277063965273973,转发微博,2018-08-26 00:36:16
2360,mlaomlao098098,4277063956883413,转发微博,2018-08-26 00:36:15
2361,嘘嘘乐地盘,4277063952687428,转发微博,2018-08-26 00:36:14
2362,用户5565797631,4277063940685645,转发微博,2018-08-26 00:36:10
2363,湮没于,4277063936485248,转发微博,2018-08-26 00:36:09
2364,用户6445795371,4277063923625878,转发微博,2018-08-26 00:36:06
2365,怪蜀黍skye,4277063920074798,转发微博,2018-08-26 00:36:05
2366,告诉你别信爱,4277063914924587,转发微博,2018-08-26 00:36:05
2367,谁知莲子心,4277063911021926,转发微博,2018-08-26 00:36:02
2368,胜利在向我招手,4277063907080437,转发微博,2018-08-26 00:36:02
2369,Gina弯弯,4277063902335942,转发微博,2018-08-26 00:36:01
2370,鵠谚乄諛11406,4277063890677836,转发微博,2018-08-26 00:35:58
2371,无偿献血志愿者-李荣峰,4277063881879160,转发微博,2018-08-26 00:35:55
2372,用户5123551889,4277063865764698,转发微博,2018-08-26 00:35:52
2373,淼淼mam0629,4277063860623556,🙏🙏,2018-08-26 00:35:51
2374,用户6508979604,4277063848541830,转发微博,2018-08-26 00:35:48
2375,妈XPXP我POS,4277063839397675,转发微博,2018-08-26 00:35:46
2376,牛珍110,4277063831486018,转发微博,2018-08-26 00:35:44
2377,暐的音景,4277063823344908,轉發微博,2018-08-26 00:35:42
2378,book0991007,4277063819141033,转发微博,2018-08-26 00:35:41
2379,用户6447511473,4277063815363508,转发微博,2018-08-26 00:35:40
2380,一帘幽梦0728,4277063815079972,转发微博,2018-08-26 00:35:40
2381,用户6615893369,4277063814683529,转发微博,2018-08-26 00:35:40
2382,Curiosity1999687,4277063814221956,转发微博,2018-08-26 00:35:40
2383,yyonne1,4277063789481465,转发微博,2018-08-26 00:35:34
2384,崾赱亽涐絕卟留69552,4277063781082978,转发微博,2018-08-26 00:35:32
2385,咔咔咔儿啦啦,4277063776722326,转发微博,2018-08-26 00:35:31
2386,随心旅行575,4277063772938275,转发微博,2018-08-26 00:35:29
2387,鞥和2001,4277063764679083,转发微博,2018-08-26 00:35:28
2388,断了我们之间,4277063760759927,转发微博,2018-08-26 00:35:27
2389,QQ飞车手游源神,4277063751941171,转发微博,2018-08-26 00:35:25
2390,大海007198111,4277063751681226,转发微博,2018-08-26 00:35:25
2391,用户6423847061,4277063748160413,好,2018-08-26 00:35:24
2392,影马10775,4277063747478723,转发微博,2018-08-26 00:35:24
2393,没了心丢了人烂了情,4277063743277556,转发微博,2018-08-26 00:35:23
2394,平凡5927950722,4277063735821666,转发微博,2018-08-26 00:35:21
2395,用户eetzktodct,4277063730940957,转发微博,2018-08-26 00:35:20
2396,小鸽子199404,4277063730679927,转发微博,2018-08-26 00:35:20
2397,牛奶---宝贝,4277063726739097,转发微博,2018-08-26 00:35:19
2398,徐笑楠Shaw,4277063726371860,转发微博,2018-08-26 00:35:20
2399,原茶轶事,4277063722537054,转发微博,2018-08-26 00:35:17
2400,用户6618661420,4277063701937065,转发微博,2018-08-26 00:35:12
2401,____-老腊肉,4277063684412005,轉發微博,2018-08-26 00:35:09
2402,十一神经,4277063672538966,[蜡烛],2018-08-26 00:35:06
2403,紫色薰衣草的真爱,4277063671824503,转发微博,2018-08-26 00:35:06
2404,剑神解说,4277063659236486,转发微博,2018-08-26 00:35:03
2405,栀子201805,4277063655600636,转发微博,2018-08-26 00:35:01
2406,HYW的雯,4277063630396318,转发微博,2018-08-26 00:34:55
2407,丸子爸6372812511,4277063629865317,转发微博,2018-08-26 00:34:56
2408,用户紫罗兰6420567123,4277063621996797,转发微博,2018-08-26 00:34:54
2409,用户6428524997,4277063618221750,转发微博,2018-08-26 00:34:53
2410,用户6659639905,4277063613081402,转发微博,2018-08-26 00:34:52
2411,用户6548053816,4277063605198280,转发微博,2018-08-26 00:34:50
2412,五五g这场b王充,4277063588131021,转发微博,2018-08-26 00:34:46
2413,清寂3399,4277063584341251,转发微博,2018-08-26 00:34:45
2414,城宁玥,4277063584197962,转发微博,2018-08-26 00:34:45
2415,tryyful,4277063579997026,轉發微博,2018-08-26 00:34:44
2416,用户6654941801,4277063571121951,转发微博,2018-08-26 00:34:42
2417,醉梦6217048643,4277063566926139,转发微博,2018-08-26 00:34:41
2418,孔雀东南飞82397,4277063541750331,转发微博,2018-08-26 00:34:35
2419,用户6203798063,4277063538402266,转发微博,2018-08-26 00:34:34
2420,用户6557003285,4277063534483943,转发微博,2018-08-26 00:34:33
2421,用户6621585317,4277063520928208,转发微博,2018-08-26 00:34:30
2422,用户6547916876,4277063516574740,转发微博,2018-08-26 00:34:29
2423,江尘晚吟时,4277063499792269,转发微博,2018-08-26 00:34:26
2424,微信登录的名字就像僵尸号,4277063499791223,转发微博,2018-08-26 00:34:25
2425,洋洋宝贝525,4277063495729025,转发微博,2018-08-26 00:34:24
2426,大白娇sj,4277063487997873,转发微博,2018-08-26 00:34:22
2427,小书包biubiu0969,4277063487203858,转发微博,2018-08-26 00:34:23
2428,天然呆的忆那年,4277063487203180,嗯,2018-08-26 00:34:22
2429,用户6623525677,4277063441796871,转发微博,2018-08-26 00:34:11
2430,艾薇儿6487555774,4277063424848563,转发微博,2018-08-26 00:34:06
2431,woaini315804,4277063416876821,转发微博,2018-08-26 00:34:04
2432,lacto201802,4277063416447341,转发微博,2018-08-26 00:34:04
2433,不想当一个很无聊的人,4277063416184788,我们乐清的[泪]这么漂亮的女孩可惜了,2018-08-26 00:34:05
2434,mingxing680303,4277063412252317,转发微博,2018-08-26 00:34:04
2435,340826king,4277063411677074,转发微博,2018-08-26 00:34:05
2436,用户6624954393,4277063403995478,转发微博,2018-08-26 00:34:02
2437,小二黑哥1979,4277063403284835,转发微博,2018-08-26 00:34:02
2438,用户6375430194,4277063400075578,[good][good]//@Super_4ong:感谢所有关心这次事件的人，女孩确定遇害，尸体也已经找到，我希望这次事件继续发酵，让滴滴平台的不作为付出相应的代价，希望大家继续扩散🙏🙏 http://t.cn/RkEKaqy,2018-08-26 00:34:00
2439,用户6587045422,4277063395877933,转发微博,2018-08-26 00:34:00
2440,call_me大宝,4277063386781467,转发微博,2018-08-26 00:33:58
2441,人心可畏少爷,4277063365521899,转发微博,2018-08-26 00:33:54
2442,wangling欧尼,4277063348738132,转发微博,2018-08-26 00:33:50
2443,用户5494332674,4277063337053897,转发微博,2018-08-26 00:33:46
2444,tonightNforever,4277063316336190,滴滴杀人犯！[悲伤][泪][泪][泪][泪],2018-08-26 00:33:41
2445,有梦就有你,4277063306779009,转发微博,2018-08-26 00:33:40
2446,不想当一个很无聊的人,4277063303041445,转发微博,2018-08-26 00:33:38
2447,往事189_,4277063303032339,转发微博,2018-08-26 00:33:38
2448,用户6612533428,4277063299104475,转发微博,2018-08-26 00:33:37
2449,老杜是天才68,4277063274327897,转发微博,2018-08-26 00:33:30
2450,open执恋,4277063244227232,转发微博,2018-08-26 00:33:24
2451,我06257,4277063222859548,转发微博,2018-08-26 00:33:19
2452,蓝的韵味69,4277063202491600,转发微博,2018-08-26 00:33:14
2453,用户6570754190,4277063185421901,转发微博,2018-08-26 00:33:10
2454,逗逗哥_Y,4277063185417417,转发微博,2018-08-26 00:33:09
2455,用户6622914915,4277063181220653,转发微博,2018-08-26 00:33:09
2456,沧与沧海20863,4277063156700532,转发微博,2018-08-26 00:33:02
2457,维维sj,4277063151814575,转发微博,2018-08-26 00:33:02
2458,土豆辣面包,4277063144100403,转发微博,2018-08-26 00:33:00
2459,NANA_宝宝,4277063143416087,转发微博,2018-08-26 00:33:00
2460,寻找起初的爱心,4277063130814369,转发微博,2018-08-26 00:32:57
2461,一般的码片而已,4277063130810726,//@穿袜子的秋裤://@铁柱基爸://@钱门://@钱门:失踪的是我妹妹的大学室友！请大家转发一下！@平安温州 @温州交警 @温州发布 @凤凰网 @新华网 @搜狐新闻 @腾讯新闻 @温州草根新闻 @头条新闻 @新闻晨报 @南方周末,2018-08-26 00:32:56
2462,忘了你亡了我57370,4277063109830305,转发微博,2018-08-26 00:32:53
2463,树下面具,4277063106577009,转发微博,2018-08-26 00:32:50
2464,代代silivia,4277063097741062,转发微博,2018-08-26 00:32:48
2465,追梦A_11457,4277063093544956,转发微博,2018-08-26 00:32:48
2466,芝麻酱的吐槽,4277063089779348,转发微博,2018-08-26 00:32:47
2467,奚鹄子,4277063081098598,转发微博,2018-08-26 00:32:45
2468,用户6653272506,4277063080457751,转发微博,2018-08-26 00:32:45
2469,用户6643196775,4277063076262461,转发微博,2018-08-26 00:32:45
2470,理想中的男人0,4277063076260854,转发微博,2018-08-26 00:32:44
2471,良人未归--73780,4277063055892555,转发微博,2018-08-26 00:32:38
2472,秋枫丶6541281928,4277063051974041,转发微博,2018-08-26 00:32:38
2473,用户6331740859,4277063047774802,转发微博,2018-08-26 00:32:37
2474,用户6646198469,4277063043135009,转发微博,2018-08-26 00:32:35
2475,用户6235468353,4277063034466102,转发微博,2018-08-26 00:32:34
2476,用户6652059688,4277063030536323,转发微博,2018-08-26 00:32:33
2477,真的不是神2018,4277063030107197,转发微博,2018-08-26 00:32:34
2478,大坏人51459,4277063021715319,转发微博,2018-08-26 00:32:32
2479,用户6435501277,4277063017662916,转发微博,2018-08-26 00:32:30
2480,胖猫胖胖,4277063013323172,转发微博,2018-08-26 00:32:30
2481,用户6ndwpjldyq,4277063013322578,转发微博,2018-08-26 00:32:29
2482,用户6380824588,4277063009970659,转发微博,2018-08-26 00:32:28
2483,用户6484646858,4277062992729930,转发微博,2018-08-26 00:32:23
2484,吴锦绵,4277062988532746,转发微博,2018-08-26 00:32:23
2485,坚强的记录生活的点滴,4277062964030594,转发微博,2018-08-26 00:32:17
2486,花花世界乱了心扉zjun,4277062963748572,转发微博,2018-08-26 00:32:17
2487,假装在成都的故事,4277062963327038,转发微博,2018-08-26 00:32:17
2488,君若兰6518931905,4277062962968343,转发微博,2018-08-26 00:32:17
2489,小爷叫唐贝儿,4277062959831652,转发微博,2018-08-26 00:32:16
2490,用户6614099497,4277062946186062,转发微博,2018-08-26 00:32:13
2491,小白兔_蹦蹦跳跳真可爱,4277062946185279,转发微博,2018-08-26 00:32:13
2492,用户6501235413,4277062938830045,转发微博,2018-08-26 00:32:11
2493,微风和旭,4277062938115101,转发微博,2018-08-26 00:32:11
2494,亦可亦可201805,4277062937795134,转发微博,2018-08-26 00:32:12
2495,林林5869234507,4277062929983822,转发微博,2018-08-26 00:32:08
2496,嶴周,4277062925511899,转发微博,2018-08-26 00:32:08
2497,悠悠我心_201309,4277062900311424,转发微博,2018-08-26 00:32:02
2498,点点2460溜,4277062900309321,转发微博,2018-08-26 00:32:02
2499,张佛子72,4277062896384334,转发微博,2018-08-26 00:32:01
2500,Yang杨继文,4277062883939382,转发微博,2018-08-26 00:31:58
2501,青葵柒柒,4277062883505795,转发微博,2018-08-26 00:31:58
2502,exme平台霸霸绝逼屏蔽我了,4277062879051730,转发微博,2018-08-26 00:31:57
2503,我的哥爱自己,4277062879051589,转发微博,2018-08-26 00:31:57
2504,用户6121175585,4277062871622807,转发微博,2018-08-26 00:31:55
2505,linjunlixiyang,4277062862506136,转发微博,2018-08-26 00:31:53
2506,用户6633589228,4277062853876513,转发微博,2018-08-26 00:31:51
2507,验放好棒2333,4277062829177149,转发微博,2018-08-26 00:31:45
2508,亭亭198005,4277062825416390,转发微博,2018-08-26 00:31:44
